receipt_id,po_id,po_line_id,supplier_id,material_id,warehouse_id,factory_id,receipt_date,quantity_delivered,quantity_accepted,quantity_rejected,delivery_variance_days,damage_detected,created_at
GR-0007996,PO-2025-05490,POL-0009362,SUP-0034,MAT-01099,WH-US-RAW-01,FAC-US-01,2025-11-21,3209,3056,153,-1,True,2025-11-21T00:00:00
GR-0007997,PO-2025-05490,POL-0009363,SUP-0034,MAT-00550,WH-US-RAW-01,FAC-US-01,2025-11-21,2687,2527,160,-1,True,2025-11-21T00:00:00
GR-0007998,PO-2025-05491,POL-0009364,SUP-0011,MAT-00643,WH-EU-RAW-01,FAC-EU-01,2025-12-14,240,220,20,5,True,2025-12-14T00:00:00
GR-0007999,PO-2025-05492,POL-0009365,SUP-0012,MAT-00248,WH-EU-RAW-01,FAC-EU-01,2026-01-07,2089,1856,233,1,True,2026-01-07T00:00:00
GR-0008000,PO-2025-05493,POL-0009366,SUP-0088,MAT-00656,WH-EU-RAW-01,FAC-EU-01,2026-02-19,1665,1605,60,-2,True,2026-02-19T00:00:00
GR-0008001,PO-2025-05494,POL-0009367,SUP-0109,MAT-00295,WH-EU-RAW-01,FAC-EU-01,2025-10-21,459,459,0,0,False,2025-10-21T00:00:00
GR-0008002,PO-2025-05495,POL-0009368,SUP-0089,MAT-00803,WH-US-RAW-01,FAC-US-01,2026-01-08,3669,3363,306,2,True,2026-01-08T00:00:00
GR-0008003,PO-2025-05495,POL-0009369,SUP-0089,MAT-00521,WH-US-RAW-01,FAC-US-01,2026-01-06,818,705,113,0,True,2026-01-06T00:00:00
GR-0008004,PO-2025-05495,POL-0009370,SUP-0089,MAT-01197,WH-US-RAW-01,FAC-US-01,2026-01-09,898,785,113,3,True,2026-01-09T00:00:00
GR-0008005,PO-2025-05496,POL-0009371,SUP-0095,MAT-00556,WH-EU-RAW-01,FAC-EU-01,2025-07-03,1249,1216,33,0,True,2025-07-03T00:00:00
GR-0008006,PO-2025-05496,POL-0009372,SUP-0095,MAT-01029,WH-EU-RAW-01,FAC-EU-01,2025-07-03,475,455,20,0,True,2025-07-03T00:00:00
GR-0008007,PO-2025-05496,POL-0009373,SUP-0095,MAT-00617,WH-EU-RAW-01,FAC-EU-01,2025-06-30,134,121,13,-3,True,2025-06-30T00:00:00
GR-0008008,PO-2025-05496,POL-0009374,SUP-0095,MAT-00810,WH-EU-RAW-01,FAC-EU-01,2025-07-02,369,363,6,-1,True,2025-07-02T00:00:00
GR-0008009,PO-2025-05498,POL-0009376,SUP-0050,MAT-01043,WH-MX-RAW-01,FAC-MX-01,2025-10-25,144,131,13,-2,True,2025-10-25T00:00:00
GR-0008010,PO-2025-05498,POL-0009377,SUP-0050,MAT-00465,WH-MX-RAW-01,FAC-MX-01,2025-10-31,278,245,33,4,True,2025-10-31T00:00:00
GR-0008011,PO-2025-05498,POL-0009378,SUP-0050,MAT-00652,WH-MX-RAW-01,FAC-MX-01,2025-10-28,96,76,20,1,True,2025-10-28T00:00:00
GR-0008012,PO-2025-05499,POL-0009379,SUP-0105,MAT-00366,WH-US-RAW-01,FAC-US-01,2026-01-31,55,50,5,-2,True,2026-01-31T00:00:00
GR-0008013,PO-2025-05500,POL-0009380,SUP-0096,MAT-00915,WH-EU-RAW-01,FAC-EU-01,2025-03-19,224,204,20,0,True,2025-03-19T00:00:00
GR-0008014,PO-2025-05500,POL-0009381,SUP-0096,MAT-01057,WH-EU-RAW-01,FAC-EU-01,2025-03-19,4632,4352,280,0,True,2025-03-19T00:00:00
GR-0008015,PO-2025-05501,POL-0009382,SUP-0096,MAT-01009,WH-APAC-RAW-01,FAC-APAC-01,2025-08-06,593,567,26,1,True,2025-08-06T00:00:00
GR-0008016,PO-2025-05502,POL-0009383,SUP-0020,MAT-00927,WH-EU-RAW-01,FAC-EU-01,2025-11-23,4438,3978,460,5,True,2025-11-23T00:00:00
GR-0008017,PO-2025-05503,POL-0009384,SUP-0076,MAT-00747,WH-US-RAW-01,FAC-US-01,2026-04-15,51,51,0,1,False,2026-04-15T00:00:00
GR-0008018,PO-2025-05504,POL-0009385,SUP-0008,MAT-00456,WH-EU-RAW-01,FAC-EU-01,2025-12-12,496,443,53,-4,True,2025-12-12T00:00:00
GR-0008019,PO-2025-05504,POL-0009386,SUP-0008,MAT-00820,WH-EU-RAW-01,FAC-EU-01,2025-12-20,1817,1657,160,4,True,2025-12-20T00:00:00
GR-0008020,PO-2025-05504,POL-0009387,SUP-0008,MAT-01128,WH-EU-RAW-01,FAC-EU-01,2025-12-20,42,34,8,4,True,2025-12-20T00:00:00
GR-0008021,PO-2025-05506,POL-0009392,SUP-0119,MAT-00905,WH-MX-RAW-01,FAC-MX-01,2025-12-03,1134,1041,93,1,True,2025-12-03T00:00:00
GR-0008022,PO-2025-05506,POL-0009393,SUP-0119,MAT-00480,WH-MX-RAW-01,FAC-MX-01,2025-12-02,95,95,0,0,False,2025-12-02T00:00:00
GR-0008023,PO-2025-05506,POL-0009394,SUP-0119,MAT-00681,WH-MX-RAW-01,FAC-MX-01,2025-12-05,498,451,47,3,True,2025-12-05T00:00:00
GR-0008024,PO-2025-05507,POL-0009395,SUP-0102,MAT-01028,WH-EU-RAW-01,FAC-EU-01,2025-12-03,1149,1089,60,0,True,2025-12-03T00:00:00
GR-0008025,PO-2025-05507,POL-0009396,SUP-0102,MAT-00506,WH-EU-RAW-01,FAC-EU-01,2025-12-03,3136,3030,106,0,True,2025-12-03T00:00:00
GR-0008026,PO-2025-05508,POL-0009397,SUP-0039,MAT-00597,WH-US-RAW-01,FAC-US-01,2025-06-28,92,85,7,-4,True,2025-06-28T00:00:00
GR-0008027,PO-2025-05508,POL-0009398,SUP-0039,MAT-00940,WH-US-RAW-01,FAC-US-01,2025-07-02,629,529,100,0,True,2025-07-02T00:00:00
GR-0008028,PO-2025-05509,POL-0009399,SUP-0089,MAT-00215,WH-EU-RAW-01,FAC-EU-01,2026-02-26,36,36,0,-1,False,2026-02-26T00:00:00
GR-0008029,PO-2025-05509,POL-0009400,SUP-0089,MAT-00090,WH-EU-RAW-01,FAC-EU-01,2026-03-01,284,257,27,2,True,2026-03-01T00:00:00
GR-0008030,PO-2025-05509,POL-0009401,SUP-0089,MAT-00821,WH-EU-RAW-01,FAC-EU-01,2026-03-03,404,378,26,4,True,2026-03-03T00:00:00
GR-0008031,PO-2025-05510,POL-0009402,SUP-0046,MAT-01108,WH-US-RAW-01,FAC-US-01,2025-09-11,76,76,0,4,False,2025-09-11T00:00:00
GR-0008032,PO-2025-05511,POL-0009403,SUP-0003,MAT-00931,WH-APAC-RAW-01,FAC-APAC-01,2026-04-18,495,455,40,6,True,2026-04-18T00:00:00
GR-0008033,PO-2025-05512,POL-0009404,SUP-0096,MAT-00915,WH-EU-RAW-01,FAC-EU-01,2026-04-11,188,168,20,4,True,2026-04-11T00:00:00
GR-0008034,PO-2025-05512,POL-0009405,SUP-0096,MAT-00047,WH-EU-RAW-01,FAC-EU-01,2026-04-07,62,50,12,0,True,2026-04-07T00:00:00
GR-0008035,PO-2025-05512,POL-0009406,SUP-0096,MAT-00914,WH-EU-RAW-01,FAC-EU-01,2026-04-05,228,228,0,-2,False,2026-04-05T00:00:00
GR-0008036,PO-2025-05514,POL-0009408,SUP-0024,MAT-00983,WH-EU-RAW-01,FAC-EU-01,2025-11-27,281,248,33,-4,True,2025-11-27T00:00:00
GR-0008037,PO-2025-05514,POL-0009409,SUP-0024,MAT-00622,WH-EU-RAW-01,FAC-EU-01,2025-11-29,223,196,27,-2,True,2025-11-29T00:00:00
GR-0008038,PO-2025-05514,POL-0009410,SUP-0024,MAT-00534,WH-EU-RAW-01,FAC-EU-01,2025-11-27,188,175,13,-4,True,2025-11-27T00:00:00
GR-0008039,PO-2025-05516,POL-0009413,SUP-0038,MAT-01056,WH-US-RAW-01,FAC-US-01,2026-02-18,53,53,0,-3,False,2026-02-18T00:00:00
GR-0008040,PO-2025-05517,POL-0009414,SUP-0029,MAT-01179,WH-EU-RAW-01,FAC-EU-01,2025-07-12,2456,2076,380,1,True,2025-07-12T00:00:00
GR-0008041,PO-2025-05517,POL-0009415,SUP-0029,MAT-00020,WH-EU-RAW-01,FAC-EU-01,2025-07-14,1211,1111,100,3,True,2025-07-14T00:00:00
GR-0008042,PO-2025-05518,POL-0009416,SUP-0026,MAT-00460,WH-APAC-RAW-01,FAC-APAC-01,2025-12-31,489,449,40,-5,True,2025-12-31T00:00:00
GR-0008043,PO-2025-05520,POL-0009418,SUP-0052,MAT-00113,WH-EU-RAW-01,FAC-EU-01,2025-12-06,91,91,0,6,False,2025-12-06T00:00:00
GR-0008044,PO-2025-05521,POL-0009419,SUP-0118,MAT-00511,WH-MX-RAW-01,FAC-MX-01,2025-07-23,164,137,27,1,True,2025-07-23T00:00:00
GR-0008045,PO-2025-05521,POL-0009420,SUP-0118,MAT-00060,WH-MX-RAW-01,FAC-MX-01,2025-07-16,4178,3778,400,-6,True,2025-07-16T00:00:00
GR-0008046,PO-2025-05521,POL-0009421,SUP-0118,MAT-00555,WH-MX-RAW-01,FAC-MX-01,2025-07-24,80,74,6,2,True,2025-07-24T00:00:00
GR-0008047,PO-2025-05522,POL-0009422,SUP-0109,MAT-01055,WH-US-RAW-01,FAC-US-01,2025-07-25,123,123,0,-2,False,2025-07-25T00:00:00
GR-0008048,PO-2025-05522,POL-0009423,SUP-0109,MAT-00948,WH-US-RAW-01,FAC-US-01,2025-07-27,191,191,0,0,False,2025-07-27T00:00:00
GR-0008049,PO-2025-05523,POL-0009424,SUP-0005,MAT-00364,WH-EU-RAW-01,FAC-EU-01,2025-10-19,39,36,3,0,True,2025-10-19T00:00:00
GR-0008050,PO-2025-05523,POL-0009425,SUP-0005,MAT-01069,WH-EU-RAW-01,FAC-EU-01,2025-10-20,485,418,67,1,True,2025-10-20T00:00:00
GR-0008051,PO-2025-05524,POL-0009426,SUP-0074,MAT-01178,WH-MX-RAW-01,FAC-MX-01,2025-11-10,288,282,6,2,True,2025-11-10T00:00:00
GR-0008052,PO-2025-05526,POL-0009430,SUP-0114,MAT-00794,WH-US-RAW-01,FAC-US-01,2025-05-18,143,130,13,-1,True,2025-05-18T00:00:00
GR-0008053,PO-2025-05527,POL-0009431,SUP-0062,MAT-00778,WH-MX-RAW-01,FAC-MX-01,2025-12-15,31,28,3,2,True,2025-12-15T00:00:00
GR-0008054,PO-2025-05528,POL-0009432,SUP-0014,MAT-01118,WH-APAC-RAW-01,FAC-APAC-01,2025-09-21,918,624,294,16,True,2025-09-21T00:00:00
GR-0008055,PO-2025-05529,POL-0009433,SUP-0063,MAT-00902,WH-EU-RAW-01,FAC-EU-01,2026-01-06,264,264,0,2,False,2026-01-06T00:00:00
GR-0008056,PO-2025-05530,POL-0009434,SUP-0117,MAT-00210,WH-US-RAW-01,FAC-US-01,2026-01-18,85,85,0,0,False,2026-01-18T00:00:00
GR-0008057,PO-2025-05531,POL-0009435,SUP-0026,MAT-00460,WH-US-RAW-01,FAC-US-01,2025-12-24,470,423,47,0,True,2025-12-24T00:00:00
GR-0008058,PO-2025-05531,POL-0009436,SUP-0026,MAT-00369,WH-US-RAW-01,FAC-US-01,2025-12-22,2939,2786,153,-2,True,2025-12-22T00:00:00
GR-0008059,PO-2025-05532,POL-0009437,SUP-0049,MAT-00763,WH-EU-RAW-01,FAC-EU-01,2026-01-31,836,796,40,0,True,2026-01-31T00:00:00
GR-0008060,PO-2025-05532,POL-0009438,SUP-0049,MAT-00302,WH-EU-RAW-01,FAC-EU-01,2026-01-31,49,49,0,0,False,2026-01-31T00:00:00
GR-0008061,PO-2025-05532,POL-0009439,SUP-0049,MAT-00247,WH-EU-RAW-01,FAC-EU-01,2026-01-30,3804,3664,140,-1,True,2026-01-30T00:00:00
GR-0008062,PO-2025-05533,POL-0009440,SUP-0095,MAT-00454,WH-APAC-RAW-01,FAC-APAC-01,2025-09-24,4454,4301,153,0,True,2025-09-24T00:00:00
GR-0008063,PO-2025-05534,POL-0009441,SUP-0030,MAT-01111,WH-EU-RAW-01,FAC-EU-01,2026-02-28,2089,1856,233,-2,True,2026-02-28T00:00:00
GR-0008064,PO-2025-05534,POL-0009442,SUP-0030,MAT-00900,WH-EU-RAW-01,FAC-EU-01,2026-03-07,381,348,33,5,True,2026-03-07T00:00:00
GR-0008065,PO-2025-05535,POL-0009443,SUP-0009,MAT-00903,WH-MX-RAW-01,FAC-MX-01,2025-12-21,2100,1740,360,14,True,2025-12-21T00:00:00
GR-0008066,PO-2025-05536,POL-0009444,SUP-0054,MAT-00055,WH-APAC-RAW-01,FAC-APAC-01,2025-12-04,2817,2631,186,5,True,2025-12-04T00:00:00
GR-0008067,PO-2025-05537,POL-0009445,SUP-0001,MAT-00679,WH-MX-RAW-01,FAC-MX-01,2026-02-20,172,138,34,2,True,2026-02-20T00:00:00
GR-0008068,PO-2025-05537,POL-0009446,SUP-0001,MAT-01103,WH-MX-RAW-01,FAC-MX-01,2026-02-28,192,131,61,10,True,2026-02-28T00:00:00
GR-0008069,PO-2025-05538,POL-0009447,SUP-0009,MAT-01094,WH-MX-RAW-01,FAC-MX-01,2025-04-27,201,188,13,0,True,2025-04-27T00:00:00
GR-0008070,PO-2025-05538,POL-0009448,SUP-0009,MAT-00821,WH-MX-RAW-01,FAC-MX-01,2025-04-28,790,630,160,1,True,2025-04-28T00:00:00
GR-0008071,PO-2025-05539,POL-0009449,SUP-0069,MAT-00258,WH-US-RAW-01,FAC-US-01,2026-01-16,2037,1997,40,0,True,2026-01-16T00:00:00
GR-0008072,PO-2025-05540,POL-0009450,SUP-0014,MAT-00667,WH-EU-RAW-01,FAC-EU-01,2026-02-21,463,356,107,12,True,2026-02-21T00:00:00
GR-0008073,PO-2025-05540,POL-0009451,SUP-0014,MAT-00175,WH-EU-RAW-01,FAC-EU-01,2026-02-15,4128,3168,960,6,True,2026-02-15T00:00:00
GR-0008074,PO-2025-05540,POL-0009452,SUP-0014,MAT-00048,WH-EU-RAW-01,FAC-EU-01,2026-02-09,112,91,21,0,True,2026-02-09T00:00:00
GR-0008075,PO-2025-05540,POL-0009453,SUP-0014,MAT-00965,WH-EU-RAW-01,FAC-EU-01,2026-02-09,790,576,214,0,True,2026-02-09T00:00:00
GR-0008076,PO-2025-05541,POL-0009454,SUP-0025,MAT-00240,WH-EU-RAW-01,FAC-EU-01,2025-09-15,64,64,0,1,False,2025-09-15T00:00:00
GR-0008077,PO-2025-05541,POL-0009455,SUP-0025,MAT-01106,WH-EU-RAW-01,FAC-EU-01,2025-09-14,51,51,0,0,False,2025-09-14T00:00:00
GR-0008078,PO-2025-05542,POL-0009456,SUP-0036,MAT-00098,WH-EU-RAW-01,FAC-EU-01,2025-05-14,306,306,0,-5,False,2025-05-14T00:00:00
GR-0008079,PO-2025-05543,POL-0009457,SUP-0068,MAT-00408,WH-EU-RAW-01,FAC-EU-01,2025-06-01,203,203,0,-1,False,2025-06-01T00:00:00
GR-0008080,PO-2025-05543,POL-0009458,SUP-0068,MAT-00597,WH-EU-RAW-01,FAC-EU-01,2025-06-03,112,112,0,1,False,2025-06-03T00:00:00
GR-0008081,PO-2025-05543,POL-0009459,SUP-0068,MAT-00543,WH-EU-RAW-01,FAC-EU-01,2025-05-30,90,84,6,-3,True,2025-05-30T00:00:00
GR-0008082,PO-2025-05543,POL-0009460,SUP-0068,MAT-00717,WH-EU-RAW-01,FAC-EU-01,2025-06-01,195,195,0,-1,False,2025-06-01T00:00:00
GR-0008083,PO-2025-05545,POL-0009464,SUP-0026,MAT-00897,WH-MX-RAW-01,FAC-MX-01,2026-01-26,117,97,20,-4,True,2026-01-26T00:00:00
GR-0008084,PO-2025-05546,POL-0009465,SUP-0067,MAT-01143,WH-MX-RAW-01,FAC-MX-01,2025-06-26,102,96,6,-4,True,2025-06-26T00:00:00
GR-0008085,PO-2025-05546,POL-0009466,SUP-0067,MAT-00012,WH-MX-RAW-01,FAC-MX-01,2025-06-28,372,305,67,-2,True,2025-06-28T00:00:00
GR-0008086,PO-2025-05547,POL-0009467,SUP-0048,MAT-00770,WH-US-RAW-01,FAC-US-01,2025-10-23,1563,1463,100,2,True,2025-10-23T00:00:00
GR-0008087,PO-2025-05547,POL-0009468,SUP-0048,MAT-00339,WH-US-RAW-01,FAC-US-01,2025-10-19,88,88,0,-2,False,2025-10-19T00:00:00
GR-0008088,PO-2025-05548,POL-0009469,SUP-0048,MAT-00770,WH-US-RAW-01,FAC-US-01,2026-01-11,2213,2107,106,7,True,2026-01-11T00:00:00
GR-0008089,PO-2025-05548,POL-0009470,SUP-0048,MAT-00419,WH-US-RAW-01,FAC-US-01,2026-01-06,464,444,20,2,True,2026-01-06T00:00:00
GR-0008090,PO-2025-05549,POL-0009471,SUP-0095,MAT-01116,WH-MX-RAW-01,FAC-MX-01,2026-03-09,426,399,27,0,True,2026-03-09T00:00:00
GR-0008091,PO-2025-05549,POL-0009472,SUP-0095,MAT-00158,WH-MX-RAW-01,FAC-MX-01,2026-03-06,426,413,13,-3,True,2026-03-06T00:00:00
GR-0008092,PO-2025-05550,POL-0009473,SUP-0117,MAT-00169,WH-EU-RAW-01,FAC-EU-01,2025-04-29,2427,2241,186,-4,True,2025-04-29T00:00:00
GR-0008093,PO-2025-05550,POL-0009474,SUP-0117,MAT-01138,WH-EU-RAW-01,FAC-EU-01,2025-05-03,361,335,26,0,True,2025-05-03T00:00:00
GR-0008094,PO-2025-05551,POL-0009475,SUP-0007,MAT-00890,WH-MX-RAW-01,FAC-MX-01,2025-08-30,255,255,0,7,False,2025-08-30T00:00:00
GR-0008095,PO-2025-05551,POL-0009476,SUP-0007,MAT-00350,WH-MX-RAW-01,FAC-MX-01,2025-08-21,191,178,13,-2,True,2025-08-21T00:00:00
GR-0008096,PO-2025-05551,POL-0009477,SUP-0007,MAT-00210,WH-MX-RAW-01,FAC-MX-01,2025-08-20,171,158,13,-3,True,2025-08-20T00:00:00
GR-0008097,PO-2025-05551,POL-0009478,SUP-0007,MAT-00394,WH-MX-RAW-01,FAC-MX-01,2025-08-27,566,533,33,4,True,2025-08-27T00:00:00
GR-0008098,PO-2025-05552,POL-0009479,SUP-0024,MAT-00268,WH-APAC-RAW-01,FAC-APAC-01,2026-04-04,4190,3890,300,4,True,2026-04-04T00:00:00
GR-0008099,PO-2025-05552,POL-0009480,SUP-0024,MAT-00377,WH-APAC-RAW-01,FAC-APAC-01,2026-03-31,2266,2113,153,0,True,2026-03-31T00:00:00
GR-0008100,PO-2025-05553,POL-0009481,SUP-0095,MAT-01025,WH-APAC-RAW-01,FAC-APAC-01,2025-02-23,167,161,6,0,True,2025-02-23T00:00:00
GR-0008101,PO-2025-05554,POL-0009482,SUP-0070,MAT-00272,WH-US-RAW-01,FAC-US-01,2025-09-08,81,54,27,3,True,2025-09-08T00:00:00
GR-0008102,PO-2025-05556,POL-0009484,SUP-0063,MAT-00814,WH-MX-RAW-01,FAC-MX-01,2026-01-21,76,70,6,4,True,2026-01-21T00:00:00
GR-0008103,PO-2025-05556,POL-0009485,SUP-0063,MAT-00054,WH-MX-RAW-01,FAC-MX-01,2026-01-19,442,409,33,2,True,2026-01-19T00:00:00
GR-0008104,PO-2025-05557,POL-0009486,SUP-0104,MAT-00200,WH-MX-RAW-01,FAC-MX-01,2025-09-22,3460,3260,200,9,True,2025-09-22T00:00:00
GR-0008105,PO-2025-05558,POL-0009487,SUP-0097,MAT-00443,WH-MX-RAW-01,FAC-MX-01,2025-06-01,2273,2140,133,2,True,2025-06-01T00:00:00
GR-0008106,PO-2025-05559,POL-0009488,SUP-0059,MAT-01096,WH-APAC-RAW-01,FAC-APAC-01,2025-05-16,192,158,34,3,True,2025-05-16T00:00:00
GR-0008107,PO-2025-05559,POL-0009489,SUP-0059,MAT-00780,WH-APAC-RAW-01,FAC-APAC-01,2025-05-13,744,570,174,0,True,2025-05-13T00:00:00
GR-0008108,PO-2025-05560,POL-0009490,SUP-0018,MAT-00205,WH-APAC-RAW-01,FAC-APAC-01,2025-09-02,758,732,26,2,True,2025-09-02T00:00:00
GR-0008109,PO-2025-05561,POL-0009491,SUP-0105,MAT-00557,WH-MX-RAW-01,FAC-MX-01,2026-03-28,68,62,6,-4,True,2026-03-28T00:00:00
GR-0008110,PO-2025-05562,POL-0009492,SUP-0044,MAT-01168,WH-APAC-RAW-01,FAC-APAC-01,2025-12-13,54,49,5,11,True,2025-12-13T00:00:00
GR-0008111,PO-2025-05563,POL-0009493,SUP-0096,MAT-00711,WH-EU-RAW-01,FAC-EU-01,2026-01-27,1188,1102,86,0,True,2026-01-27T00:00:00
GR-0008112,PO-2025-05563,POL-0009494,SUP-0096,MAT-00946,WH-EU-RAW-01,FAC-EU-01,2026-01-29,245,218,27,2,True,2026-01-29T00:00:00
GR-0008113,PO-2025-05563,POL-0009495,SUP-0096,MAT-00358,WH-EU-RAW-01,FAC-EU-01,2026-01-29,1597,1464,133,2,True,2026-01-29T00:00:00
GR-0008114,PO-2025-05564,POL-0009496,SUP-0089,MAT-00971,WH-EU-RAW-01,FAC-EU-01,2026-04-15,2890,2624,266,1,True,2026-04-15T00:00:00
GR-0008115,PO-2025-05564,POL-0009497,SUP-0089,MAT-00658,WH-EU-RAW-01,FAC-EU-01,2026-04-15,297,291,6,1,True,2026-04-15T00:00:00
GR-0008116,PO-2025-05564,POL-0009498,SUP-0089,MAT-00358,WH-EU-RAW-01,FAC-EU-01,2026-04-21,858,758,100,7,True,2026-04-21T00:00:00
GR-0008117,PO-2025-05565,POL-0009499,SUP-0107,MAT-00509,WH-US-RAW-01,FAC-US-01,2025-10-22,1449,1369,80,0,True,2025-10-22T00:00:00
GR-0008118,PO-2025-05566,POL-0009500,SUP-0105,MAT-00764,WH-APAC-RAW-01,FAC-APAC-01,2025-08-01,615,615,0,0,False,2025-08-01T00:00:00
GR-0008119,PO-2025-05566,POL-0009501,SUP-0105,MAT-00645,WH-APAC-RAW-01,FAC-APAC-01,2025-08-01,875,835,40,0,True,2025-08-01T00:00:00
GR-0008120,PO-2025-05567,POL-0009502,SUP-0041,MAT-00507,WH-US-RAW-01,FAC-US-01,2025-12-04,2321,2121,200,-2,True,2025-12-04T00:00:00
GR-0008121,PO-2025-05569,POL-0009504,SUP-0119,MAT-00905,WH-MX-RAW-01,FAC-MX-01,2026-03-09,1138,1031,107,-2,True,2026-03-09T00:00:00
GR-0008122,PO-2025-05569,POL-0009505,SUP-0119,MAT-00165,WH-MX-RAW-01,FAC-MX-01,2026-03-15,65,59,6,4,True,2026-03-15T00:00:00
GR-0008123,PO-2025-05569,POL-0009506,SUP-0119,MAT-01114,WH-MX-RAW-01,FAC-MX-01,2026-03-11,45,41,4,0,True,2026-03-11T00:00:00
GR-0008124,PO-2025-05569,POL-0009507,SUP-0119,MAT-00873,WH-MX-RAW-01,FAC-MX-01,2026-03-16,86,86,0,5,False,2026-03-16T00:00:00
GR-0008125,PO-2025-05570,POL-0009508,SUP-0093,MAT-00989,WH-APAC-RAW-01,FAC-APAC-01,2025-06-03,4426,3452,974,0,True,2025-06-03T00:00:00
GR-0008126,PO-2025-05570,POL-0009509,SUP-0093,MAT-00079,WH-APAC-RAW-01,FAC-APAC-01,2025-06-02,70,63,7,-1,True,2025-06-02T00:00:00
GR-0008127,PO-2025-05571,POL-0009510,SUP-0056,MAT-00956,WH-EU-RAW-01,FAC-EU-01,2026-01-24,149,149,0,5,False,2026-01-24T00:00:00
GR-0008128,PO-2025-05571,POL-0009511,SUP-0056,MAT-00562,WH-EU-RAW-01,FAC-EU-01,2026-01-24,156,150,6,5,True,2026-01-24T00:00:00
GR-0008129,PO-2025-05572,POL-0009512,SUP-0090,MAT-00446,WH-MX-RAW-01,FAC-MX-01,2025-12-16,2423,2270,153,-5,True,2025-12-16T00:00:00
GR-0008130,PO-2025-05572,POL-0009513,SUP-0090,MAT-00514,WH-MX-RAW-01,FAC-MX-01,2025-12-24,275,249,26,3,True,2025-12-24T00:00:00
GR-0008131,PO-2025-05574,POL-0009515,SUP-0001,MAT-00666,WH-APAC-RAW-01,FAC-APAC-01,2025-08-01,820,580,240,-1,True,2025-08-01T00:00:00
GR-0008132,PO-2025-05574,POL-0009516,SUP-0001,MAT-00260,WH-APAC-RAW-01,FAC-APAC-01,2025-08-02,315,195,120,0,True,2025-08-02T00:00:00
GR-0008133,PO-2025-05575,POL-0009517,SUP-0090,MAT-00672,WH-MX-RAW-01,FAC-MX-01,2025-12-11,168,155,13,2,True,2025-12-11T00:00:00
GR-0008134,PO-2025-05576,POL-0009518,SUP-0120,MAT-00731,WH-US-RAW-01,FAC-US-01,2026-03-29,4512,4312,200,-5,True,2026-03-29T00:00:00
GR-0008135,PO-2025-05576,POL-0009519,SUP-0120,MAT-01047,WH-US-RAW-01,FAC-US-01,2026-04-03,176,170,6,0,True,2026-04-03T00:00:00
GR-0008136,PO-2025-05577,POL-0009520,SUP-0042,MAT-00388,WH-MX-RAW-01,FAC-MX-01,2025-11-04,60,60,0,1,False,2025-11-04T00:00:00
GR-0008137,PO-2025-05577,POL-0009521,SUP-0042,MAT-00519,WH-MX-RAW-01,FAC-MX-01,2025-11-02,64,64,0,-1,False,2025-11-02T00:00:00
GR-0008138,PO-2025-05578,POL-0009522,SUP-0062,MAT-00069,WH-MX-RAW-01,FAC-MX-01,2025-12-07,205,199,6,4,True,2025-12-07T00:00:00
GR-0008139,PO-2025-05578,POL-0009523,SUP-0062,MAT-00691,WH-MX-RAW-01,FAC-MX-01,2025-12-03,368,342,26,0,True,2025-12-03T00:00:00
GR-0008140,PO-2025-05579,POL-0009524,SUP-0089,MAT-00215,WH-MX-RAW-01,FAC-MX-01,2025-05-16,41,37,4,0,True,2025-05-16T00:00:00
GR-0008141,PO-2025-05580,POL-0009525,SUP-0012,MAT-00135,WH-US-RAW-01,FAC-US-01,2025-09-04,3580,3167,413,-1,True,2025-09-04T00:00:00
GR-0008142,PO-2025-05581,POL-0009526,SUP-0010,MAT-00514,WH-MX-RAW-01,FAC-MX-01,2025-09-30,585,572,13,1,True,2025-09-30T00:00:00
GR-0008143,PO-2025-05583,POL-0009531,SUP-0043,MAT-01048,WH-US-RAW-01,FAC-US-01,2025-09-19,586,560,26,0,True,2025-09-19T00:00:00
GR-0008144,PO-2025-05584,POL-0009532,SUP-0080,MAT-00829,WH-APAC-RAW-01,FAC-APAC-01,2025-11-23,4003,3637,366,0,True,2025-11-23T00:00:00
GR-0008145,PO-2025-05585,POL-0009533,SUP-0113,MAT-01040,WH-MX-RAW-01,FAC-MX-01,2026-01-20,88,82,6,4,True,2026-01-20T00:00:00
GR-0008146,PO-2025-05585,POL-0009534,SUP-0113,MAT-00371,WH-MX-RAW-01,FAC-MX-01,2026-01-14,33,33,0,-2,False,2026-01-14T00:00:00
GR-0008147,PO-2025-05586,POL-0009535,SUP-0020,MAT-00927,WH-APAC-RAW-01,FAC-APAC-01,2025-07-18,2908,2642,266,3,True,2025-07-18T00:00:00
GR-0008148,PO-2025-05587,POL-0009536,SUP-0017,MAT-00947,WH-US-RAW-01,FAC-US-01,2025-12-29,1147,847,300,0,True,2025-12-29T00:00:00
GR-0008149,PO-2025-05587,POL-0009537,SUP-0017,MAT-00695,WH-US-RAW-01,FAC-US-01,2026-01-11,80,54,26,13,True,2026-01-11T00:00:00
GR-0008150,PO-2025-05588,POL-0009538,SUP-0113,MAT-01040,WH-EU-RAW-01,FAC-EU-01,2026-02-02,132,112,20,-3,True,2026-02-02T00:00:00
GR-0008151,PO-2025-05589,POL-0009539,SUP-0016,MAT-00475,WH-EU-RAW-01,FAC-EU-01,2026-04-01,4896,4543,353,0,True,2026-04-01T00:00:00
