po_id,po_number,supplier_id,factory_id,warehouse_id,order_date,promised_delivery_date,status,total_amount,currency,created_at
PO-2025-04442,PO-004442,SUP-0069,FAC-APAC-01,WH-APAC-RAW-01,2026-02-14,2026-03-11,DELIVERED,5505.63,USD,2026-02-14T00:00:00
PO-2025-04443,PO-004443,SUP-0093,FAC-APAC-01,WH-APAC-RAW-01,2025-02-20,2025-04-06,DELIVERED,120419.79,USD,2025-02-20T00:00:00
PO-2025-04444,PO-004444,SUP-0043,FAC-US-01,WH-US-RAW-01,2025-11-20,2025-12-14,DELIVERED,3100.09,USD,2025-11-20T00:00:00
PO-2025-04445,PO-004445,SUP-0073,FAC-APAC-01,WH-APAC-RAW-01,2025-10-25,2025-11-20,DELIVERED,87360.44,USD,2025-10-25T00:00:00
PO-2025-04446,PO-004446,SUP-0096,FAC-EU-01,WH-EU-RAW-01,2025-11-07,2025-11-27,DELIVERED,64303.44,USD,2025-11-07T00:00:00
PO-2025-04447,PO-004447,SUP-0062,FAC-US-01,WH-US-RAW-01,2025-04-29,2025-05-31,DELIVERED,2268.09,USD,2025-04-29T00:00:00
PO-2025-04448,PO-004448,SUP-0002,FAC-EU-01,WH-EU-RAW-01,2025-12-30,2026-01-19,OVERDUE,31261.76,USD,2025-12-30T00:00:00
PO-2025-04449,PO-004449,SUP-0041,FAC-MX-01,WH-MX-RAW-01,2025-11-08,2025-11-30,DELIVERED,38555.32,USD,2025-11-08T00:00:00
PO-2025-04450,PO-004450,SUP-0003,FAC-EU-01,WH-EU-RAW-01,2026-01-24,2026-02-12,DELIVERED,5407.1,USD,2026-01-24T00:00:00
PO-2025-04451,PO-004451,SUP-0019,FAC-EU-01,WH-EU-RAW-01,2025-11-03,2025-11-20,OVERDUE,30638.01,USD,2025-11-03T00:00:00
PO-2025-04452,PO-004452,SUP-0062,FAC-MX-01,WH-MX-RAW-01,2025-06-19,2025-07-25,DELIVERED,4499.82,USD,2025-06-19T00:00:00
PO-2025-04453,PO-004453,SUP-0012,FAC-MX-01,WH-MX-RAW-01,2025-12-20,2026-01-07,DELIVERED,5536.4,USD,2025-12-20T00:00:00
PO-2025-04454,PO-004454,SUP-0013,FAC-APAC-01,WH-APAC-RAW-01,2025-07-02,2025-07-21,DELIVERED,14712.7,USD,2025-07-02T00:00:00
PO-2025-04455,PO-004455,SUP-0097,FAC-EU-01,WH-EU-RAW-01,2026-03-06,2026-04-10,DELIVERED,5211.15,USD,2026-03-06T00:00:00
PO-2025-04456,PO-004456,SUP-0094,FAC-MX-01,WH-MX-RAW-01,2025-12-11,2025-12-23,DELIVERED,31094.75,USD,2025-12-11T00:00:00
PO-2025-04457,PO-004457,SUP-0109,FAC-MX-01,WH-MX-RAW-01,2025-06-24,2025-07-13,DELIVERED,20306.88,USD,2025-06-24T00:00:00
PO-2025-04458,PO-004458,SUP-0089,FAC-MX-01,WH-MX-RAW-01,2026-04-28,2026-05-17,PENDING,2234.7,USD,2026-04-28T00:00:00
PO-2025-04459,PO-004459,SUP-0004,FAC-US-01,WH-US-RAW-01,2025-11-13,2025-12-11,DELIVERED,19258.43,USD,2025-11-13T00:00:00
PO-2025-04460,PO-004460,SUP-0084,FAC-MX-01,WH-MX-RAW-01,2025-04-29,2025-05-21,DELIVERED,338718.76,USD,2025-04-29T00:00:00
PO-2025-04461,PO-004461,SUP-0084,FAC-APAC-01,WH-APAC-RAW-01,2025-12-14,2026-01-07,DELIVERED,2881.44,USD,2025-12-14T00:00:00
PO-2025-04462,PO-004462,SUP-0054,FAC-EU-01,WH-EU-RAW-01,2025-08-10,2025-09-10,DELIVERED,6472.75,USD,2025-08-10T00:00:00
PO-2025-04463,PO-004463,SUP-0109,FAC-MX-01,WH-MX-RAW-01,2026-02-07,2026-02-24,OVERDUE,6216.82,USD,2026-02-07T00:00:00
PO-2025-04464,PO-004464,SUP-0085,FAC-EU-01,WH-EU-RAW-01,2026-02-12,2026-02-22,DELIVERED,238100.35,USD,2026-02-12T00:00:00
PO-2025-04465,PO-004465,SUP-0033,FAC-EU-01,WH-EU-RAW-01,2026-05-14,2026-05-29,PENDING,25497.15,USD,2026-05-14T00:00:00
PO-2025-04466,PO-004466,SUP-0109,FAC-US-01,WH-US-RAW-01,2025-11-08,2025-11-26,DELIVERED,1516.85,USD,2025-11-08T00:00:00
PO-2025-04467,PO-004467,SUP-0012,FAC-US-01,WH-US-RAW-01,2025-10-24,2025-11-05,DELIVERED,1357.0,USD,2025-10-24T00:00:00
PO-2025-04468,PO-004468,SUP-0103,FAC-US-01,WH-US-RAW-01,2026-01-20,2026-03-07,DELIVERED,14463.96,USD,2026-01-20T00:00:00
PO-2025-04469,PO-004469,SUP-0011,FAC-MX-01,WH-MX-RAW-01,2025-06-09,2025-07-01,CANCELLED,53548.69,USD,2025-06-09T00:00:00
PO-2025-04470,PO-004470,SUP-0090,FAC-APAC-01,WH-APAC-RAW-01,2025-11-21,2025-12-14,DELIVERED,11968.75,USD,2025-11-21T00:00:00
PO-2025-04471,PO-004471,SUP-0072,FAC-EU-01,WH-EU-RAW-01,2025-11-21,2026-01-12,OVERDUE,6217.75,USD,2025-11-21T00:00:00
PO-2025-04472,PO-004472,SUP-0065,FAC-EU-01,WH-EU-RAW-01,2025-05-12,2025-06-13,DELIVERED,5850.25,USD,2025-05-12T00:00:00
PO-2025-04473,PO-004473,SUP-0044,FAC-MX-01,WH-MX-RAW-01,2025-10-12,2025-12-07,DELIVERED,34367.4,USD,2025-10-12T00:00:00
PO-2025-04474,PO-004474,SUP-0088,FAC-US-01,WH-US-RAW-01,2026-02-26,2026-03-23,DELIVERED,29922.7,USD,2026-02-26T00:00:00
PO-2025-04475,PO-004475,SUP-0021,FAC-APAC-01,WH-APAC-RAW-01,2026-02-27,2026-03-26,DELIVERED,22880.03,USD,2026-02-27T00:00:00
PO-2025-04476,PO-004476,SUP-0055,FAC-MX-01,WH-MX-RAW-01,2025-05-19,2025-06-08,DELIVERED,63719.81,USD,2025-05-19T00:00:00
PO-2025-04477,PO-004477,SUP-0112,FAC-US-01,WH-US-RAW-01,2025-05-13,2025-05-26,DELIVERED,30411.2,USD,2025-05-13T00:00:00
PO-2025-04478,PO-004478,SUP-0045,FAC-MX-01,WH-MX-RAW-01,2025-08-14,2025-08-28,DELIVERED,13106.55,USD,2025-08-14T00:00:00
PO-2025-04479,PO-004479,SUP-0088,FAC-APAC-01,WH-APAC-RAW-01,2026-03-07,2026-03-31,OVERDUE,38771.81,USD,2026-03-07T00:00:00
PO-2025-04480,PO-004480,SUP-0108,FAC-APAC-01,WH-APAC-RAW-01,2025-06-07,2025-06-26,CANCELLED,14597.73,USD,2025-06-07T00:00:00
PO-2025-04481,PO-004481,SUP-0034,FAC-APAC-01,WH-APAC-RAW-01,2026-01-10,2026-02-09,DELIVERED,31695.73,USD,2026-01-10T00:00:00
PO-2025-04482,PO-004482,SUP-0065,FAC-US-01,WH-US-RAW-01,2025-05-20,2025-06-21,DELIVERED,21725.46,USD,2025-05-20T00:00:00
PO-2025-04483,PO-004483,SUP-0035,FAC-APAC-01,WH-APAC-RAW-01,2025-12-13,2026-01-26,DELIVERED,61222.2,USD,2025-12-13T00:00:00
PO-2025-04484,PO-004484,SUP-0113,FAC-EU-01,WH-EU-RAW-01,2025-09-20,2025-10-10,CANCELLED,21860.44,USD,2025-09-20T00:00:00
PO-2025-04485,PO-004485,SUP-0117,FAC-EU-01,WH-EU-RAW-01,2026-02-01,2026-03-04,DELIVERED,16220.64,USD,2026-02-01T00:00:00
PO-2025-04486,PO-004486,SUP-0105,FAC-APAC-01,WH-APAC-RAW-01,2025-08-01,2025-08-19,DELIVERED,1260.63,USD,2025-08-01T00:00:00
PO-2025-04487,PO-004487,SUP-0037,FAC-EU-01,WH-EU-RAW-01,2025-12-18,2026-01-08,DELIVERED,36251.91,USD,2025-12-18T00:00:00
PO-2025-04488,PO-004488,SUP-0078,FAC-US-01,WH-US-RAW-01,2025-08-02,2025-08-22,DELIVERED,13113.24,USD,2025-08-02T00:00:00
PO-2025-04489,PO-004489,SUP-0055,FAC-US-01,WH-US-RAW-01,2026-01-08,2026-01-25,DELIVERED,4092.43,USD,2026-01-08T00:00:00
PO-2025-04490,PO-004490,SUP-0052,FAC-APAC-01,WH-APAC-RAW-01,2026-03-07,2026-03-31,DELIVERED,2361.35,USD,2026-03-07T00:00:00
PO-2025-04491,PO-004491,SUP-0081,FAC-US-01,WH-US-RAW-01,2025-06-06,2025-07-12,DELIVERED,117981.75,USD,2025-06-06T00:00:00
PO-2025-04492,PO-004492,SUP-0093,FAC-EU-01,WH-EU-RAW-01,2026-03-04,2026-04-18,IN_TRANSIT,140231.21,USD,2026-03-04T00:00:00
PO-2025-04493,PO-004493,SUP-0109,FAC-APAC-01,WH-APAC-RAW-01,2025-12-05,2025-12-22,DELIVERED,998.73,USD,2025-12-05T00:00:00
PO-2025-04494,PO-004494,SUP-0089,FAC-EU-01,WH-EU-RAW-01,2025-06-06,2025-06-23,OVERDUE,13153.02,USD,2025-06-06T00:00:00
PO-2025-04495,PO-004495,SUP-0009,FAC-MX-01,WH-MX-RAW-01,2025-10-15,2025-12-10,DELIVERED,1362019.14,USD,2025-10-15T00:00:00
PO-2025-04496,PO-004496,SUP-0087,FAC-US-01,WH-US-RAW-01,2025-06-26,2025-07-13,OVERDUE,73146.74,USD,2025-06-26T00:00:00
PO-2025-04497,PO-004497,SUP-0018,FAC-US-01,WH-US-RAW-01,2026-01-04,2026-01-30,DELIVERED,2953.92,USD,2026-01-04T00:00:00
PO-2025-04498,PO-004498,SUP-0109,FAC-US-01,WH-US-RAW-01,2026-01-22,2026-02-08,DELIVERED,3653.17,USD,2026-01-22T00:00:00
PO-2025-04499,PO-004499,SUP-0081,FAC-MX-01,WH-MX-RAW-01,2025-05-23,2025-06-25,DELIVERED,15985.74,USD,2025-05-23T00:00:00
PO-2025-04500,PO-004500,SUP-0052,FAC-US-01,WH-US-RAW-01,2025-11-09,2025-12-09,DELIVERED,120672.87,USD,2025-11-09T00:00:00
PO-2025-04501,PO-004501,SUP-0095,FAC-MX-01,WH-MX-RAW-01,2026-02-11,2026-03-01,DELIVERED,1163.19,USD,2026-02-11T00:00:00
PO-2025-04502,PO-004502,SUP-0060,FAC-MX-01,WH-MX-RAW-01,2026-04-09,2026-05-09,IN_TRANSIT,115220.27,USD,2026-04-09T00:00:00
PO-2025-04503,PO-004503,SUP-0029,FAC-MX-01,WH-MX-RAW-01,2025-11-11,2025-12-12,CANCELLED,1872.26,USD,2025-11-11T00:00:00
PO-2025-04504,PO-004504,SUP-0062,FAC-APAC-01,WH-APAC-RAW-01,2026-04-19,2026-05-21,PENDING,53928.6,USD,2026-04-19T00:00:00
PO-2025-04505,PO-004505,SUP-0110,FAC-MX-01,WH-MX-RAW-01,2025-11-18,2025-12-07,DELIVERED,39871.76,USD,2025-11-18T00:00:00
PO-2025-04506,PO-004506,SUP-0013,FAC-US-01,WH-US-RAW-01,2025-10-03,2025-10-20,DELIVERED,10809.87,USD,2025-10-03T00:00:00
PO-2025-04507,PO-004507,SUP-0105,FAC-US-01,WH-US-RAW-01,2026-02-24,2026-03-19,CANCELLED,14708.6,USD,2026-02-24T00:00:00
PO-2025-04508,PO-004508,SUP-0078,FAC-US-01,WH-US-RAW-01,2025-11-05,2025-11-28,DELIVERED,11575.21,USD,2025-11-05T00:00:00
PO-2025-04509,PO-004509,SUP-0068,FAC-EU-01,WH-EU-RAW-01,2025-10-29,2025-11-22,DELIVERED,14945.4,USD,2025-10-29T00:00:00
PO-2025-04510,PO-004510,SUP-0076,FAC-APAC-01,WH-APAC-RAW-01,2025-11-04,2025-12-08,DELIVERED,26462.8,USD,2025-11-04T00:00:00
PO-2025-04511,PO-004511,SUP-0104,FAC-APAC-01,WH-APAC-RAW-01,2026-02-23,2026-03-30,DELIVERED,30653.92,USD,2026-02-23T00:00:00
PO-2025-04512,PO-004512,SUP-0102,FAC-EU-01,WH-EU-RAW-01,2026-02-17,2026-03-13,DELIVERED,27400.81,USD,2026-02-17T00:00:00
PO-2025-04513,PO-004513,SUP-0085,FAC-EU-01,WH-EU-RAW-01,2025-10-07,2025-10-19,DELIVERED,23450.88,USD,2025-10-07T00:00:00
PO-2025-04514,PO-004514,SUP-0093,FAC-MX-01,WH-MX-RAW-01,2025-09-11,2025-10-28,DELIVERED,54373.24,USD,2025-09-11T00:00:00
PO-2025-04515,PO-004515,SUP-0029,FAC-EU-01,WH-EU-RAW-01,2025-11-05,2025-12-06,DELIVERED,26882.43,USD,2025-11-05T00:00:00
PO-2025-04516,PO-004516,SUP-0054,FAC-EU-01,WH-EU-RAW-01,2025-11-29,2025-12-29,DELIVERED,16491.43,USD,2025-11-29T00:00:00
PO-2025-04517,PO-004517,SUP-0003,FAC-US-01,WH-US-RAW-01,2025-08-03,2025-08-27,DELIVERED,2637.3,USD,2025-08-03T00:00:00
PO-2025-04518,PO-004518,SUP-0085,FAC-APAC-01,WH-APAC-RAW-01,2026-02-03,2026-02-13,DELIVERED,168643.81,USD,2026-02-03T00:00:00
PO-2025-04519,PO-004519,SUP-0046,FAC-EU-01,WH-EU-RAW-01,2025-11-03,2025-12-03,DELIVERED,17315.92,USD,2025-11-03T00:00:00
PO-2025-04520,PO-004520,SUP-0002,FAC-MX-01,WH-MX-RAW-01,2025-09-11,2025-10-01,DELIVERED,3557.75,USD,2025-09-11T00:00:00
PO-2025-04521,PO-004521,SUP-0041,FAC-MX-01,WH-MX-RAW-01,2025-05-24,2025-06-13,DELIVERED,196389.82,USD,2025-05-24T00:00:00
PO-2025-04522,PO-004522,SUP-0019,FAC-US-01,WH-US-RAW-01,2025-08-03,2025-08-22,DELIVERED,911.0,USD,2025-08-03T00:00:00
PO-2025-04523,PO-004523,SUP-0073,FAC-MX-01,WH-MX-RAW-01,2026-04-18,2026-05-21,PENDING,146083.71,USD,2026-04-18T00:00:00
PO-2025-04524,PO-004524,SUP-0073,FAC-APAC-01,WH-APAC-RAW-01,2025-08-31,2025-09-26,CANCELLED,80702.86,USD,2025-08-31T00:00:00
PO-2025-04525,PO-004525,SUP-0083,FAC-MX-01,WH-MX-RAW-01,2025-06-30,2025-07-27,DELIVERED,18740.91,USD,2025-06-30T00:00:00
PO-2025-04526,PO-004526,SUP-0020,FAC-EU-01,WH-EU-RAW-01,2025-10-26,2025-11-10,CANCELLED,55383.77,USD,2025-10-26T00:00:00
PO-2025-04527,PO-004527,SUP-0030,FAC-APAC-01,WH-APAC-RAW-01,2025-09-01,2025-10-03,DELIVERED,31238.86,USD,2025-09-01T00:00:00
PO-2025-04528,PO-004528,SUP-0120,FAC-US-01,WH-US-RAW-01,2025-03-24,2025-04-20,DELIVERED,120847.22,USD,2025-03-24T00:00:00
PO-2025-04529,PO-004529,SUP-0119,FAC-APAC-01,WH-APAC-RAW-01,2025-09-07,2025-10-12,DELIVERED,32954.76,USD,2025-09-07T00:00:00
PO-2025-04530,PO-004530,SUP-0083,FAC-EU-01,WH-EU-RAW-01,2025-11-21,2025-12-20,DELIVERED,36559.53,USD,2025-11-21T00:00:00
PO-2025-04531,PO-004531,SUP-0053,FAC-US-01,WH-US-RAW-01,2025-11-23,2025-12-25,DELIVERED,141447.06,USD,2025-11-23T00:00:00
PO-2025-04532,PO-004532,SUP-0116,FAC-MX-01,WH-MX-RAW-01,2025-09-20,2025-09-28,DELIVERED,4417.8,USD,2025-09-20T00:00:00
PO-2025-04533,PO-004533,SUP-0044,FAC-APAC-01,WH-APAC-RAW-01,2025-10-21,2025-12-14,DELIVERED,10053.6,USD,2025-10-21T00:00:00
PO-2025-04534,PO-004534,SUP-0062,FAC-APAC-01,WH-APAC-RAW-01,2026-05-01,2026-06-08,PENDING,35319.2,USD,2026-05-01T00:00:00
PO-2025-04535,PO-004535,SUP-0029,FAC-APAC-01,WH-APAC-RAW-01,2025-09-27,2025-11-01,OVERDUE,2831.29,USD,2025-09-27T00:00:00
PO-2025-04536,PO-004536,SUP-0058,FAC-EU-01,WH-EU-RAW-01,2025-08-12,2025-09-08,DELIVERED,100396.94,USD,2025-08-12T00:00:00
PO-2025-04537,PO-004537,SUP-0010,FAC-APAC-01,WH-APAC-RAW-01,2025-08-05,2025-08-21,DELIVERED,5062.75,USD,2025-08-05T00:00:00
PO-2025-04538,PO-004538,SUP-0088,FAC-EU-01,WH-EU-RAW-01,2025-10-25,2025-11-13,DELIVERED,489.6,USD,2025-10-25T00:00:00
PO-2025-04539,PO-004539,SUP-0017,FAC-MX-01,WH-MX-RAW-01,2026-01-22,2026-03-13,DELIVERED,79554.38,USD,2026-01-22T00:00:00
PO-2025-04540,PO-004540,SUP-0083,FAC-EU-01,WH-EU-RAW-01,2025-07-19,2025-08-20,DELIVERED,76186.98,USD,2025-07-19T00:00:00
PO-2025-04541,PO-004541,SUP-0068,FAC-MX-01,WH-MX-RAW-01,2026-01-07,2026-02-01,DELIVERED,128769.03,USD,2026-01-07T00:00:00
PO-2025-04542,PO-004542,SUP-0099,FAC-US-01,WH-US-RAW-01,2025-03-05,2025-03-21,DELIVERED,310149.57,USD,2025-03-05T00:00:00
PO-2025-04543,PO-004543,SUP-0086,FAC-EU-01,WH-EU-RAW-01,2025-10-12,2025-10-21,DELIVERED,53199.84,USD,2025-10-12T00:00:00
PO-2025-04544,PO-004544,SUP-0091,FAC-US-01,WH-US-RAW-01,2026-01-28,2026-02-16,DELIVERED,74887.94,USD,2026-01-28T00:00:00
PO-2025-04545,PO-004545,SUP-0068,FAC-US-01,WH-US-RAW-01,2025-09-13,2025-10-03,OVERDUE,103876.46,USD,2025-09-13T00:00:00
PO-2025-04546,PO-004546,SUP-0120,FAC-MX-01,WH-MX-RAW-01,2025-11-26,2025-12-26,OVERDUE,1905.12,USD,2025-11-26T00:00:00
PO-2025-04547,PO-004547,SUP-0055,FAC-EU-01,WH-EU-RAW-01,2025-07-18,2025-08-07,DELIVERED,12571.35,USD,2025-07-18T00:00:00
PO-2025-04548,PO-004548,SUP-0099,FAC-EU-01,WH-EU-RAW-01,2026-01-17,2026-01-31,DELIVERED,5920.38,USD,2026-01-17T00:00:00
PO-2025-04549,PO-004549,SUP-0058,FAC-MX-01,WH-MX-RAW-01,2025-04-11,2025-05-07,DELIVERED,125067.49,USD,2025-04-11T00:00:00
PO-2025-04550,PO-004550,SUP-0108,FAC-APAC-01,WH-APAC-RAW-01,2026-02-26,2026-03-18,DELIVERED,19114.95,USD,2026-02-26T00:00:00
PO-2025-04551,PO-004551,SUP-0008,FAC-APAC-01,WH-APAC-RAW-01,2025-07-15,2025-08-19,DELIVERED,69293.7,USD,2025-07-15T00:00:00
PO-2025-04552,PO-004552,SUP-0031,FAC-APAC-01,WH-APAC-RAW-01,2026-03-07,2026-05-12,IN_TRANSIT,54099.76,USD,2026-03-07T00:00:00
PO-2025-04553,PO-004553,SUP-0009,FAC-APAC-01,WH-APAC-RAW-01,2025-09-18,2025-11-10,DELIVERED,55264.46,USD,2025-09-18T00:00:00
PO-2025-04554,PO-004554,SUP-0084,FAC-EU-01,WH-EU-RAW-01,2026-01-11,2026-02-05,DELIVERED,7725.53,USD,2026-01-11T00:00:00
PO-2025-04555,PO-004555,SUP-0088,FAC-EU-01,WH-EU-RAW-01,2025-09-06,2025-09-29,DELIVERED,48004.48,USD,2025-09-06T00:00:00
PO-2025-04556,PO-004556,SUP-0100,FAC-MX-01,WH-MX-RAW-01,2026-03-23,2026-04-06,DELIVERED,310144.86,USD,2026-03-23T00:00:00
PO-2025-04557,PO-004557,SUP-0029,FAC-APAC-01,WH-APAC-RAW-01,2025-06-06,2025-07-07,DELIVERED,765.18,USD,2025-06-06T00:00:00
PO-2025-04558,PO-004558,SUP-0093,FAC-APAC-01,WH-APAC-RAW-01,2025-07-05,2025-08-19,DELIVERED,18537.48,USD,2025-07-05T00:00:00
PO-2025-04559,PO-004559,SUP-0095,FAC-US-01,WH-US-RAW-01,2025-11-05,2025-11-21,DELIVERED,68195.58,USD,2025-11-05T00:00:00
PO-2025-04560,PO-004560,SUP-0076,FAC-EU-01,WH-EU-RAW-01,2025-05-06,2025-06-10,DELIVERED,9104.52,USD,2025-05-06T00:00:00
PO-2025-04561,PO-004561,SUP-0012,FAC-EU-01,WH-EU-RAW-01,2025-07-14,2025-07-27,DELIVERED,519801.5,USD,2025-07-14T00:00:00
PO-2025-04562,PO-004562,SUP-0118,FAC-US-01,WH-US-RAW-01,2026-04-14,2026-05-13,PENDING,31149.06,USD,2026-04-14T00:00:00
PO-2025-04563,PO-004563,SUP-0081,FAC-APAC-01,WH-APAC-RAW-01,2026-05-11,2026-06-17,PENDING,72719.41,USD,2026-05-11T00:00:00
PO-2025-04564,PO-004564,SUP-0017,FAC-MX-01,WH-MX-RAW-01,2025-09-27,2025-11-19,DELIVERED,58599.66,USD,2025-09-27T00:00:00
PO-2025-04565,PO-004565,SUP-0095,FAC-US-01,WH-US-RAW-01,2026-04-01,2026-04-19,IN_TRANSIT,1774.8,USD,2026-04-01T00:00:00
PO-2025-04566,PO-004566,SUP-0034,FAC-EU-01,WH-EU-RAW-01,2025-11-21,2025-12-17,OVERDUE,65386.08,USD,2025-11-21T00:00:00
PO-2025-04567,PO-004567,SUP-0029,FAC-EU-01,WH-EU-RAW-01,2025-08-17,2025-09-18,DELIVERED,42016.48,USD,2025-08-17T00:00:00
PO-2025-04568,PO-004568,SUP-0088,FAC-MX-01,WH-MX-RAW-01,2026-01-05,2026-01-29,DELIVERED,2095.2,USD,2026-01-05T00:00:00
PO-2025-04569,PO-004569,SUP-0086,FAC-US-01,WH-US-RAW-01,2025-12-23,2026-01-04,OVERDUE,301280.08,USD,2025-12-23T00:00:00
PO-2025-04570,PO-004570,SUP-0076,FAC-EU-01,WH-EU-RAW-01,2026-05-27,2026-07-06,PENDING,1415.04,USD,2026-05-27T00:00:00
PO-2025-04571,PO-004571,SUP-0090,FAC-EU-01,WH-EU-RAW-01,2025-08-15,2025-09-10,CANCELLED,94625.19,USD,2025-08-15T00:00:00
PO-2025-04572,PO-004572,SUP-0084,FAC-MX-01,WH-MX-RAW-01,2025-12-27,2026-01-23,OVERDUE,163289.41,USD,2025-12-27T00:00:00
PO-2025-04573,PO-004573,SUP-0081,FAC-APAC-01,WH-APAC-RAW-01,2025-04-11,2025-05-14,DELIVERED,122216.44,USD,2025-04-11T00:00:00
PO-2025-04574,PO-004574,SUP-0065,FAC-APAC-01,WH-APAC-RAW-01,2025-05-29,2025-06-29,DELIVERED,109866.72,USD,2025-05-29T00:00:00
PO-2025-04575,PO-004575,SUP-0001,FAC-MX-01,WH-MX-RAW-01,2025-01-28,2025-04-01,DELIVERED,480820.61,USD,2025-01-28T00:00:00
PO-2025-04576,PO-004576,SUP-0102,FAC-US-01,WH-US-RAW-01,2026-06-22,2026-07-18,PENDING,14568.15,USD,2026-06-22T00:00:00
PO-2025-04577,PO-004577,SUP-0058,FAC-EU-01,WH-EU-RAW-01,2026-02-06,2026-03-04,DELIVERED,13619.55,USD,2026-02-06T00:00:00
PO-2025-04578,PO-004578,SUP-0069,FAC-EU-01,WH-EU-RAW-01,2026-02-01,2026-02-26,DELIVERED,34864.45,USD,2026-02-01T00:00:00
PO-2025-04579,PO-004579,SUP-0018,FAC-US-01,WH-US-RAW-01,2025-11-10,2025-12-02,DELIVERED,100401.86,USD,2025-11-10T00:00:00
PO-2025-04580,PO-004580,SUP-0058,FAC-EU-01,WH-EU-RAW-01,2025-08-29,2025-09-29,DELIVERED,81547.7,USD,2025-08-29T00:00:00
PO-2025-04581,PO-004581,SUP-0113,FAC-MX-01,WH-MX-RAW-01,2025-06-20,2025-07-10,DELIVERED,692.92,USD,2025-06-20T00:00:00
PO-2025-04582,PO-004582,SUP-0104,FAC-EU-01,WH-EU-RAW-01,2025-08-23,2025-09-26,DELIVERED,140399.7,USD,2025-08-23T00:00:00
PO-2025-04583,PO-004583,SUP-0004,FAC-APAC-01,WH-APAC-RAW-01,2025-09-27,2025-10-26,OVERDUE,152863.4,USD,2025-09-27T00:00:00
PO-2025-04584,PO-004584,SUP-0044,FAC-EU-01,WH-EU-RAW-01,2026-01-21,2026-03-19,OVERDUE,31270.78,USD,2026-01-21T00:00:00
PO-2025-04585,PO-004585,SUP-0107,FAC-MX-01,WH-MX-RAW-01,2025-11-19,2025-12-06,DELIVERED,135123.19,USD,2025-11-19T00:00:00
PO-2025-04586,PO-004586,SUP-0052,FAC-EU-01,WH-EU-RAW-01,2025-05-03,2025-05-28,DELIVERED,6933.13,USD,2025-05-03T00:00:00
PO-2025-04587,PO-004587,SUP-0082,FAC-EU-01,WH-EU-RAW-01,2025-02-28,2025-05-07,DELIVERED,168195.86,USD,2025-02-28T00:00:00
PO-2025-04588,PO-004588,SUP-0058,FAC-APAC-01,WH-APAC-RAW-01,2025-05-21,2025-06-14,DELIVERED,232959.23,USD,2025-05-21T00:00:00
PO-2025-04589,PO-004589,SUP-0079,FAC-US-01,WH-US-RAW-01,2025-10-09,2025-11-02,DELIVERED,34151.86,USD,2025-10-09T00:00:00
PO-2025-04590,PO-004590,SUP-0048,FAC-EU-01,WH-EU-RAW-01,2026-04-07,2026-05-09,IN_TRANSIT,182484.97,USD,2026-04-07T00:00:00
PO-2025-04591,PO-004591,SUP-0079,FAC-APAC-01,WH-APAC-RAW-01,2025-12-17,2026-01-12,DELIVERED,1820.63,USD,2025-12-17T00:00:00
PO-2025-04592,PO-004592,SUP-0030,FAC-EU-01,WH-EU-RAW-01,2026-02-06,2026-03-15,DELIVERED,115385.41,USD,2026-02-06T00:00:00
PO-2025-04593,PO-004593,SUP-0009,FAC-APAC-01,WH-APAC-RAW-01,2025-10-28,2025-12-17,DELIVERED,646.12,USD,2025-10-28T00:00:00
PO-2025-04594,PO-004594,SUP-0012,FAC-US-01,WH-US-RAW-01,2025-09-22,2025-10-07,DELIVERED,103542.58,USD,2025-09-22T00:00:00
PO-2025-04595,PO-004595,SUP-0118,FAC-MX-01,WH-MX-RAW-01,2025-05-25,2025-06-21,CANCELLED,12518.84,USD,2025-05-25T00:00:00
PO-2025-04596,PO-004596,SUP-0108,FAC-EU-01,WH-EU-RAW-01,2026-03-08,2026-03-31,DELIVERED,33411.85,USD,2026-03-08T00:00:00
PO-2025-04597,PO-004597,SUP-0019,FAC-EU-01,WH-EU-RAW-01,2026-01-30,2026-02-20,DELIVERED,6204.66,USD,2026-01-30T00:00:00
PO-2025-04598,PO-004598,SUP-0077,FAC-APAC-01,WH-APAC-RAW-01,2025-06-30,2025-07-22,DELIVERED,15250.96,USD,2025-06-30T00:00:00
PO-2025-04599,PO-004599,SUP-0059,FAC-EU-01,WH-EU-RAW-01,2025-11-11,2026-01-14,DELIVERED,125545.56,USD,2025-11-11T00:00:00
PO-2025-04600,PO-004600,SUP-0044,FAC-US-01,WH-US-RAW-01,2025-11-03,2025-12-31,OVERDUE,77517.21,USD,2025-11-03T00:00:00
PO-2025-04601,PO-004601,SUP-0083,FAC-APAC-01,WH-APAC-RAW-01,2025-12-14,2026-01-11,DELIVERED,2187.18,USD,2025-12-14T00:00:00
PO-2025-04602,PO-004602,SUP-0006,FAC-APAC-01,WH-APAC-RAW-01,2026-04-16,2026-05-02,PENDING,137463.39,USD,2026-04-16T00:00:00
PO-2025-04603,PO-004603,SUP-0084,FAC-APAC-01,WH-APAC-RAW-01,2025-12-01,2025-12-26,DELIVERED,41032.34,USD,2025-12-01T00:00:00
PO-2025-04604,PO-004604,SUP-0076,FAC-APAC-01,WH-APAC-RAW-01,2025-11-19,2025-12-23,DELIVERED,346064.52,USD,2025-11-19T00:00:00
PO-2025-04605,PO-004605,SUP-0017,FAC-MX-01,WH-MX-RAW-01,2025-04-09,2025-05-29,DELIVERED,31609.23,USD,2025-04-09T00:00:00
